loss,cls_loss,domain_loss,contrast_loss,accuracy,auc,tpr@fpr=0.01,fpr@tpr=0.99,hter,epoch
0.5775193599880849,0.6118520677699332,1.60950387272587,-0.30077542083492503,0.6899065310681324,0.7122790536830363,0.06635664460740476,0.9432574430823117,0.9384503992374535,0
0.5753568488797837,0.6010473960607214,1.609375,-0.35631523753194255,0.7100699547351713,0.7621349172315652,0.06492577356465748,0.9365148861646234,0.935794556299983,1
0.5701828129612497,0.5958233594074548,1.609375,-0.34806865607247073,0.7002527776144848,0.7476844509611864,0.06760865676980862,0.9452714535901926,0.9388313984101919,2
0.5618070937955583,0.5805623423428136,1.609375,-0.3425992227531926,0.6834989124684028,0.7530428327863677,0.05490967626542658,0.9375656742556918,0.9413279989951326,3
0.5580581099677041,0.5733951792180496,1.609375,-0.34379161250607393,0.6860854741049909,0.756909904302668,0.06313718476122339,0.9521015761821366,0.9444821957104566,4
0.5521582447075176,0.5565513667256138,1.609375,-0.3998223934467123,0.710128740226912,0.7720998314466487,0.07404757646217135,0.946584938704028,0.9362686811209284,5
0.6101590752455227,0.6139645554684147,1.609375,-0.43696870775216684,0.7329962965140203,0.7747235283375428,0.05830799499195135,0.9355516637478108,0.9386218343779298,6
0.6662688403918723,0.6713795355827058,1.609375,-0.4484261199989628,0.7372288519193463,0.7884291068865055,0.07368985870148453,0.9134851138353766,0.919897627566946,7
0.6249388145327567,0.6275149653574844,1.609375,-0.44863876839409905,0.7418141202751161,0.7902561299887453,0.11089250581291361,0.9283712784588442,0.9087393863229652,8
0.611252849225597,0.6145532025418897,1.609375,-0.46162254950865955,0.7437540415025572,0.7915146418390074,0.0851368270434627,0.9258318739054291,0.9203475234309832,9
0.6035350178923865,0.6064383598136924,1.609375,-0.4508302463299592,0.7405796249485627,0.8031177044919264,0.12126632087283133,0.9229422066549913,0.90083794289108,10
0.5918858133099691,0.5941412361536255,1.609375,-0.47097190139193745,0.7465757451061078,0.8045833841039874,0.1185834376676802,0.9012259194395796,0.8913212408859497,11
0.5663280332434502,0.5680373087122444,1.609375,-0.4661745425898826,0.7511022279701369,0.8142032823580303,0.11607941334287247,0.9099824868651488,0.8969515367611383,12
0.5616166648089191,0.5635762111056757,1.609375,-0.4782854170877247,0.7583916289459761,0.8157257206900883,0.1107136469325702,0.9023642732049036,0.8958253131361666,13
0.5714388370662722,0.5730335355898142,1.609375,-0.4774708738981935,0.7557462818176474,0.8128129286465833,0.11625827222321589,0.898861646234676,0.89130168700573,14
0.5725408234540926,0.5736171397186296,1.609375,-0.4911317884739836,0.7554523543589442,0.8121098190392929,0.12985154712931496,0.9183887915936952,0.8942686222321902,15
0.5651299707308157,0.5664788477846294,1.609375,-0.47507490359409654,0.7560402092763506,0.8169400268319643,0.13396530137721338,0.9025394045534151,0.8842870515881008,16
0.5502233167401919,0.551041092955727,1.609375,-0.48250393171713907,0.7558638528011287,0.8164342884689899,0.12734752280450726,0.8990367775831873,0.8858446273893401,17
0.5434306937583135,0.5482305134398052,1.609375,-0.4682449639840334,0.7557462818176474,0.8127577282854825,0.09336433553925952,0.9143607705779334,0.910498217519337,18
0.5128073335833986,0.5161215011901976,1.609375,-0.4794258172786953,0.7604491211568984,0.8062412743648237,0.11894115542836702,0.9229422066549913,0.9020005256133121,19
0.5231732777027219,0.5276395500883505,1.609375,-0.47501930881045495,0.760037622714714,0.8108725447233343,0.1026649973171168,0.9,0.8986675013414416,20
0.5368188075917482,0.5406632392077958,1.609375,-0.45115981419703666,0.7518664393627653,0.8015109894842882,0.10230727955642997,0.9031523642732049,0.9004225423583875,21
0.5230544080536647,0.526368118144612,1.609375,-0.4794211624956204,0.7637998941861148,0.8155882562073585,0.12305490967626542,0.8989492119089317,0.8879471511163332,22
0.5186700753900585,0.5224279039065305,1.609375,-0.49037870710381487,0.7702662982775851,0.8235940626995913,0.12788409944553747,0.896322241681261,0.8842190711178617,23
0.5065348928911536,0.5094487982520266,1.609375,-0.48146862286593445,0.7649756040209277,0.8141580038096001,0.14344482203541406,0.9050788091068301,0.880816993535708,24
0.5071542620869436,0.5105209568077022,1.609375,-0.48667984229836386,0.7715595790958791,0.8132662466354326,0.1287783938472545,0.9194395796847635,0.8953305929187545,25
